AA,AA,04,80,02,FF,B7,C7
AA,AA,04,80,02,00,52,2B
AA,AA,04,80,02,00,9C,E1
AA,AA,04,80,02,FF,E3,9B
AA,AA,04,80,02,FF,A2,DC
AA,AA,04,80,02,00,88,F5
AA,AA,04,80,02,00,E4,99
AA,AA,04,80,02,00,16,67
AA,AA,04,80,02,FF,98,E6
AA,AA,04,80,02,FF,A9,D5
AA,AA,04,80,02,00,32,4B
AA,AA,04,80,02,00,72,0B
AA,AA,04,80,02,FF,DA,A4
AA,AA,04,80,02,FF,A9,D5
AA,AA,04,80,02,00,65,18
AA,AA,04,80,02,00,B4,C9
AA,AA,04,80,02,FF,F4,8A
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,00,58,25
AA,AA,04,80,02,00,C0,BD
AA,AA,04,80,02,00,01,7C
AA,AA,04,80,02,FF,86,F8
AA,AA,04,80,02,FF,CA,B4
AA,AA,04,80,02,00,80,FD
AA,AA,04,80,02,00,AA,D3
AA,AA,04,80,02,00,04,79
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,FF,B5,C9
AA,AA,04,80,02,00,7B,02
AA,AA,04,80,02,00,C9,B4
AA,AA,04,80,02,00,16,67
AA,AA,04,80,02,FF,AE,D0
AA,AA,04,80,02,FF,EE,90
AA,AA,04,80,02,00,98,E5
AA,AA,04,80,02,00,D4,A9
AA,AA,04,80,02,00,22,5B
AA,AA,04,80,02,FF,C6,B8
AA,AA,04,80,02,00,00,7D
AA,AA,04,80,02,00,99,E4
AA,AA,04,80,02,00,74,09
AA,AA,04,80,02,00,0D,70
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,00,08,75
AA,AA,04,80,02,00,84,F9
AA,AA,04,80,02,00,54,29
AA,AA,04,80,02,00,17,66
AA,AA,04,80,02,00,0B,72
AA,AA,04,80,02,00,31,4C
AA,AA,04,80,02,00,54,29
AA,AA,04,80,02,00,3C,41
AA,AA,04,80,02,00,29,54
AA,AA,04,80,02,00,2A,53
AA,AA,04,80,02,00,24,59
AA,AA,04,80,02,00,34,49
AA,AA,04,80,02,00,1B,62
AA,AA,04,80,02,00,05,78
AA,AA,04,80,02,00,32,4B
AA,AA,04,80,02,00,4C,31
AA,AA,04,80,02,00,46,37
AA,AA,04,80,02,00,40,3D
AA,AA,04,80,02,00,50,2D
AA,AA,04,80,02,00,41,3C
AA,AA,04,80,02,00,40,3D
AA,AA,04,80,02,00,3B,42
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,00,48,35
AA,AA,04,80,02,00,1B,62
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,00,2A,53
AA,AA,04,80,02,00,50,2D
AA,AA,04,80,02,00,53,2A
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,00,37,46
AA,AA,04,80,02,00,50,2D
AA,AA,04,80,02,00,6A,13
AA,AA,04,80,02,00,36,47
AA,AA,04,80,02,00,1B,62
AA,AA,04,80,02,00,2A,53
AA,AA,04,80,02,00,2A,53
AA,AA,04,80,02,00,23,5A
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,00,1C,61
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,00,2C,51
AA,AA,04,80,02,00,13,6A
AA,AA,04,80,02,00,20,5D
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,00,10,6D
AA,AA,04,80,02,00,10,6D
AA,AA,04,80,02,FF,FE,80
AA,AA,04,80,02,00,1A,63
AA,AA,04,80,02,00,A7,D6
AA,AA,04,80,02,00,5C,21
AA,AA,04,80,02,00,0A,73
AA,AA,04,80,02,FF,F3,8B
AA,AA,04,80,02,FF,FD,81
AA,AA,04,80,02,00,A2,DB
AA,AA,04,80,02,00,B5,C8
AA,AA,04,80,02,FF,D9,A5
AA,AA,04,80,02,FF,9C,E2
AA,AA,04,80,02,00,4C,31
AA,AA,04,80,02,00,95,E8
AA,AA,04,80,02,FF,F8,86
AA,AA,04,80,02,FF,A2,DC
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,00,84,F9
AA,AA,04,80,02,FF,D3,AB
AA,AA,04,80,02,FF,98,E6
AA,AA,04,80,02,00,7A,03
AA,AA,04,80,02,00,C3,BA
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,FF,D6,A8
AA,AA,04,80,02,00,0A,73
AA,AA,04,80,02,00,8C,F1
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,FF,B4,CA
AA,AA,04,80,02,FF,BE,C0
AA,AA,04,80,02,00,5D,20
AA,AA,04,80,02,00,9A,E3
AA,AA,04,80,02,FF,F8,86
AA,AA,04,80,02,FF,B2,CC
AA,AA,04,80,02,00,4C,31
AA,AA,04,80,02,00,92,EB
AA,AA,04,80,02,FF,DD,A1
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,00,6C,11
AA,AA,04,80,02,00,C3,BA
AA,AA,04,80,02,FF,FA,84
AA,AA,04,80,02,FF,A3,DB
AA,AA,04,80,02,00,4C,31
AA,AA,04,80,02,00,D0,AD
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,FF,AE,D0
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,00,9D,E0
AA,AA,04,80,02,00,28,55
AA,AA,04,80,02,FF,BC,C2
AA,AA,04,80,02,FF,E6,98
AA,AA,04,80,02,00,84,F9
AA,AA,04,80,02,00,B3,CA
AA,AA,04,80,02,FF,EF,8F
AA,AA,04,80,02,FF,A8,D6
AA,AA,04,80,02,00,67,16
AA,AA,04,80,02,00,88,F5
AA,AA,04,80,02,FF,D2,AC
AA,AA,04,80,02,FF,92,EC
AA,AA,04,80,02,00,34,49
AA,AA,04,80,02,00,7B,02
AA,AA,04,80,02,FF,D8,A6
AA,AA,04,80,02,FF,85,F9
AA,AA,04,80,02,00,40,3D
AA,AA,04,80,02,00,B7,C6
AA,AA,04,80,02,FF,FA,84
AA,AA,04,80,02,FF,B5,C9
AA,AA,04,80,02,00,58,25
AA,AA,04,80,02,00,A2,DB
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,FF,B4,CA
AA,AA,04,80,02,FF,FB,83
AA,AA,04,80,02,00,96,E7
AA,AA,04,80,02,00,B8,C5
AA,AA,04,80,02,FF,F6,88
AA,AA,04,80,02,FF,8D,F1
AA,AA,04,80,02,00,32,4B
AA,AA,04,80,02,00,B0,CD
AA,AA,04,80,02,00,33,4A
AA,AA,04,80,02,FF,C4,BA
AA,AA,04,80,02,FF,F6,88
AA,AA,04,80,02,00,93,EA
AA,AA,04,80,02,00,9B,E2
AA,AA,04,80,02,FF,E6,98
AA,AA,04,80,02,FF,A8,D6
AA,AA,04,80,02,00,44,39
AA,AA,04,80,02,00,A4,D9
AA,AA,04,80,02,00,00,7D
AA,AA,04,80,02,FF,8C,F2
AA,AA,04,80,02,FF,BF,BF
AA,AA,04,80,02,00,60,1D
AA,AA,04,80,02,00,B6,C7
AA,AA,04,80,02,FF,F3,8B
AA,AA,04,80,02,FF,97,E7
AA,AA,04,80,02,00,68,15
AA,AA,04,80,02,00,E2,9B
AA,AA,04,80,02,00,00,7D
AA,AA,04,80,02,FF,7C,02
AA,AA,04,80,02,FF,BF,BF
AA,AA,04,80,02,00,4B,32
AA,AA,04,80,02,00,A8,D5
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,FF,96,E8
AA,AA,04,80,02,00,19,64
AA,AA,04,80,02,00,E1,9C
AA,AA,04,80,02,00,78,05
AA,AA,04,80,02,FF,FD,81
AA,AA,04,80,02,FF,EA,94
AA,AA,04,80,02,00,5B,22
AA,AA,04,80,02,00,94,E9
AA,AA,04,80,02,FF,F2,8C
AA,AA,04,80,02,FF,A6,D8
AA,AA,04,80,02,00,55,28
AA,AA,04,80,02,00,A1,DC
AA,AA,04,80,02,FF,E9,95
AA,AA,04,80,02,FF,97,E7
AA,AA,04,80,02,00,2C,51
AA,AA,04,80,02,00,7C,01
AA,AA,04,80,02,FF,C9,B5
AA,AA,04,80,02,FF,74,0A
AA,AA,04,80,02,00,75,08
AA,AA,04,80,02,00,E3,9A
AA,AA,04,80,02,00,07,76
AA,AA,04,80,02,FF,BC,C2
AA,AA,04,80,02,00,1C,61
AA,AA,04,80,02,00,94,E9
AA,AA,04,80,02,00,41,3C
AA,AA,04,80,02,FF,EE,90
AA,AA,04,80,02,FF,FB,83
AA,AA,04,80,02,00,A1,DC
AA,AA,04,80,02,00,E0,9D
AA,AA,04,80,02,00,1A,63
AA,AA,04,80,02,FF,AB,D3
AA,AA,04,80,02,FF,DC,A2
AA,AA,04,80,02,00,A2,DB
AA,AA,04,80,02,00,CD,B0
AA,AA,04,80,02,00,10,6D
AA,AA,04,80,02,FF,AA,D4
AA,AA,04,80,02,FF,D5,A9
AA,AA,04,80,02,00,84,F9
AA,AA,04,80,02,00,E4,99
AA,AA,04,80,02,00,55,28
AA,AA,04,80,02,FF,C3,BB
AA,AA,20,02,C8,83,18,0A,7E,C1,04,D3,D0,00,BC,6E,00,17,0A,00,80,A8,00,58,93,00,1F,79,00,0E,DD,04,00,05,00,C0
AA,AA,04,80,02,FF,C2,BC
AA,AA,04,80,02,FF,F5,89
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,FF,68,16
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,00,50,2D
AA,AA,04,80,02,00,F2,8B
AA,AA,04,80,02,00,A2,DB
AA,AA,04,80,02,00,34,49
AA,AA,04,80,02,FF,BF,BF
AA,AA,04,80,02,FF,E2,9C
AA,AA,04,80,02,00,62,1B
AA,AA,04,80,02,01,21,5B
AA,AA,04,80,02,00,85,F8
AA,AA,04,80,02,00,1C,61
AA,AA,04,80,02,00,52,2B
AA,AA,04,80,02,00,44,39
AA,AA,04,80,02,00,60,1D
AA,AA,04,80,02,00,96,E7
AA,AA,04,80,02,00,96,E7
AA,AA,04,80,02,00,73,0A
AA,AA,04,80,02,00,1B,62
AA,AA,04,80,02,FF,AB,D3
AA,AA,04,80,02,FF,AD,D1
AA,AA,04,80,02,00,6C,11
AA,AA,04,80,02,00,A8,D5
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,FF,A3,DB
AA,AA,04,80,02,00,5C,21
AA,AA,04,80,02,00,C1,BC
AA,AA,04,80,02,FF,D4,AA
AA,AA,04,80,02,FF,44,3A
AA,AA,04,80,02,FF,EB,93
AA,AA,04,80,02,00,4B,32
AA,AA,04,80,02,00,5D,20
AA,AA,04,80,02,FF,FF,7F
AA,AA,04,80,02,FF,B6,C8
AA,AA,04,80,02,00,81,FC
AA,AA,04,80,02,00,A7,D6
AA,AA,04,80,02,FF,AD,D1
AA,AA,04,80,02,FF,76,08
AA,AA,04,80,02,00,3D,40
AA,AA,04,80,02,00,78,05
AA,AA,04,80,02,FF,CF,AF
AA,AA,04,80,02,FF,94,EA
AA,AA,04,80,02,00,7D,00
AA,AA,04,80,02,00,D5,A8
AA,AA,04,80,02,FF,E7,97
AA,AA,04,80,02,FF,8E,F0
AA,AA,04,80,02,00,8C,F1
AA,AA,04,80,02,00,D2,AB
AA,AA,04,80,02,FF,FC,82
AA,AA,04,80,02,FF,BE,C0
AA,AA,04,80,02,00,59,24
AA,AA,04,80,02,00,A2,DB
AA,AA,04,80,02,FF,EF,8F
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,00,93,EA
AA,AA,04,80,02,00,F7,86
AA,AA,04,80,02,00,12,6B
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,FF,D2,AC
AA,AA,04,80,02,00,68,15
AA,AA,04,80,02,00,97,E6
AA,AA,04,80,02,FF,BF,BF
AA,AA,04,80,02,FF,84,FA
AA,AA,04,80,02,00,76,07
AA,AA,04,80,02,00,A6,D7
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,FF,CE,B0
AA,AA,04,80,02,00,69,14
AA,AA,04,80,02,00,9C,E1
AA,AA,04,80,02,FF,F2,8C
AA,AA,04,80,02,FF,95,E9
AA,AA,04,80,02,00,41,3C
AA,AA,04,80,02,00,A4,D9
AA,AA,04,80,02,FF,D8,A6
AA,AA,04,80,02,FF,88,F6
AA,AA,04,80,02,00,5C,21
AA,AA,04,80,02,00,CB,B2
AA,AA,04,80,02,00,2C,51
AA,AA,04,80,02,FF,AB,D3
AA,AA,04,80,02,FF,BA,C4
AA,AA,04,80,02,00,79,04
AA,AA,04,80,02,00,97,E6
AA,AA,04,80,02,FF,B3,CB
AA,AA,04,80,02,FF,A2,DC
AA,AA,04,80,02,00,8A,F3
AA,AA,04,80,02,00,D0,AD
AA,AA,04,80,02,00,1B,62
AA,AA,04,80,02,FF,8F,EF
AA,AA,04,80,02,FF,C4,BA
AA,AA,04,80,02,00,A7,D6
AA,AA,04,80,02,00,B3,CA
AA,AA,04,80,02,FF,DE,A0
AA,AA,04,80,02,FF,8D,F1
AA,AA,04,80,02,00,30,4D
AA,AA,04,80,02,00,A3,DA
AA,AA,04,80,02,00,08,75
AA,AA,04,80,02,FF,A2,DC
AA,AA,04,80,02,FF,D7,A7
AA,AA,04,80,02,00,72,0B
AA,AA,04,80,02,00,A5,D8
AA,AA,04,80,02,FF,E5,99
AA,AA,04,80,02,FF,89,F5
AA,AA,04,80,02,00,56,27
AA,AA,04,80,02,00,C4,B9
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,FF,9F,DF
AA,AA,04,80,02,FF,DD,A1
AA,AA,04,80,02,00,A7,D6
AA,AA,04,80,02,00,BA,C3
AA,AA,04,80,02,FF,F9,85
AA,AA,04,80,02,FF,B5,C9
AA,AA,04,80,02,00,82,FB
AA,AA,04,80,02,00,DC,A1
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,FF,89,F5
AA,AA,04,80,02,FF,8F,EF
AA,AA,04,80,02,00,30,4D
AA,AA,04,80,02,00,A1,DC
AA,AA,04,80,02,FF,EE,90
AA,AA,04,80,02,FF,96,E8
AA,AA,04,80,02,00,52,2B
AA,AA,04,80,02,00,B2,CB
AA,AA,04,80,02,00,20,5D
AA,AA,04,80,02,FF,DA,A4
AA,AA,04,80,02,FF,E5,99
AA,AA,04,80,02,00,39,44
AA,AA,04,80,02,00,60,1D
AA,AA,04,80,02,FF,B6,C8
AA,AA,04,80,02,FF,84,FA
AA,AA,04,80,02,00,48,35
AA,AA,04,80,02,00,B5,C8
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,FF,C6,B8
AA,AA,04,80,02,FF,F4,8A
AA,AA,04,80,02,00,99,E4
AA,AA,04,80,02,00,C6,B7
AA,AA,04,80,02,00,14,69
AA,AA,04,80,02,FF,D6,A8
AA,AA,04,80,02,FF,ED,91
AA,AA,04,80,02,00,77,06
AA,AA,04,80,02,00,BA,C3
AA,AA,04,80,02,00,12,6B
AA,AA,04,80,02,FF,B3,CB
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,00,9C,E1
AA,AA,04,80,02,00,C9,B4
AA,AA,04,80,02,00,05,78
AA,AA,04,80,02,FF,94,EA
AA,AA,04,80,02,FF,E5,99
AA,AA,04,80,02,00,B9,C4
AA,AA,04,80,02,00,F1,8C
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,FF,99,E5
AA,AA,04,80,02,FF,C6,B8
AA,AA,04,80,02,00,95,E8
AA,AA,04,80,02,00,D1,AC
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,FF,CF,AF
AA,AA,04,80,02,00,02,7B
AA,AA,04,80,02,00,9D,E0
AA,AA,04,80,02,00,42,3B
AA,AA,04,80,02,FF,AE,D0
AA,AA,04,80,02,FF,CE,B0
AA,AA,04,80,02,00,7D,00
AA,AA,04,80,02,00,90,ED
AA,AA,04,80,02,FF,DB,A3
AA,AA,04,80,02,FF,B3,CB
AA,AA,04,80,02,00,74,09
AA,AA,04,80,02,00,D7,A6
AA,AA,04,80,02,00,1A,63
AA,AA,04,80,02,FF,AB,D3
AA,AA,04,80,02,FF,E9,95
AA,AA,04,80,02,00,9C,E1
AA,AA,04,80,02,00,B8,C5
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,FF,7E,00
AA,AA,04,80,02,00,1A,63
AA,AA,04,80,02,00,89,F4
AA,AA,04,80,02,00,05,78
AA,AA,04,80,02,FF,AE,D0
AA,AA,04,80,02,FF,CD,B1
AA,AA,04,80,02,00,64,19
AA,AA,04,80,02,00,BD,C0
AA,AA,04,80,02,00,31,4C
AA,AA,04,80,02,FF,D9,A5
AA,AA,04,80,02,00,14,69
AA,AA,04,80,02,00,B9,C4
AA,AA,04,80,02,00,59,24
AA,AA,04,80,02,FF,DA,A4
AA,AA,04,80,02,FF,C5,B9
AA,AA,04,80,02,00,4A,33
AA,AA,04,80,02,00,B6,C7
AA,AA,04,80,02,00,39,44
AA,AA,04,80,02,FF,EF,8F
AA,AA,04,80,02,00,16,67
AA,AA,04,80,02,00,C2,BB
AA,AA,04,80,02,00,7A,03
AA,AA,04,80,02,FF,F2,8C
AA,AA,04,80,02,FF,CC,B2
AA,AA,04,80,02,00,49,34
AA,AA,04,80,02,00,A0,DD
AA,AA,04,80,02,FF,F2,8C
AA,AA,04,80,02,FF,AA,D4
AA,AA,04,80,02,00,79,04
AA,AA,04,80,02,00,CC,B1
AA,AA,04,80,02,00,17,66
AA,AA,04,80,02,FF,9C,E2
AA,AA,04,80,02,FF,D6,A8
AA,AA,04,80,02,00,8C,F1
AA,AA,04,80,02,00,B4,C9
AA,AA,04,80,02,FF,E7,97
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,00,80,FD
AA,AA,04,80,02,00,DA,A3
AA,AA,04,80,02,00,16,67
AA,AA,04,80,02,FF,7F,FF
AA,AA,04,80,02,FF,BB,C3
AA,AA,04,80,02,00,D8,A5
AA,AA,04,80,02,00,E4,99
AA,AA,04,80,02,FF,A6,D8
AA,AA,04,80,02,FF,3A,44
AA,AA,04,80,02,00,0A,73
AA,AA,04,80,02,00,82,FB
AA,AA,04,80,02,FF,FF,7F
AA,AA,04,80,02,FF,B3,CB
AA,AA,04,80,02,00,8A,F3
AA,AA,04,80,02,00,D6,A7
AA,AA,04,80,02,FF,FF,7F
AA,AA,04,80,02,FF,C7,B7
AA,AA,04,80,02,00,C8,B5
AA,AA,04,80,02,01,03,79
AA,AA,04,80,02,FF,F4,8A
AA,AA,04,80,02,FF,4B,33
AA,AA,04,80,02,FF,DF,9F
AA,AA,04,80,02,00,7C,01
AA,AA,04,80,02,00,8A,F3
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,FF,72,0C
AA,AA,04,80,02,00,7B,02
AA,AA,04,80,02,00,C6,B7
AA,AA,04,80,02,FF,FE,80
AA,AA,04,80,02,FF,A8,D6
AA,AA,04,80,02,00,3D,40
AA,AA,04,80,02,00,83,FA
AA,AA,04,80,02,FF,CB,B3
AA,AA,04,80,02,FF,92,EC
AA,AA,04,80,02,00,69,14
AA,AA,04,80,02,00,B2,CB
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,00,3A,43
AA,AA,04,80,02,00,A4,D9
AA,AA,04,80,02,00,12,6B
AA,AA,04,80,02,FF,B4,CA
AA,AA,04,80,02,00,07,76
AA,AA,04,80,02,00,A3,DA
AA,AA,04,80,02,00,60,1D
AA,AA,04,80,02,FF,E7,97
AA,AA,04,80,02,FF,CB,B3
AA,AA,04,80,02,00,87,F6
AA,AA,04,80,02,00,F7,86
AA,AA,04,80,02,00,42,3B
AA,AA,04,80,02,FF,CB,B3
AA,AA,04,80,02,FF,F8,86
AA,AA,04,80,02,00,A8,D5
AA,AA,04,80,02,00,CA,B3
AA,AA,04,80,02,FF,FA,84
AA,AA,04,80,02,FF,95,E9
AA,AA,04,80,02,00,33,4A
AA,AA,04,80,02,00,99,E4
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,FF,BD,C1
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,00,8A,F3
AA,AA,04,80,02,00,42,3B
AA,AA,04,80,02,FF,D3,AB
AA,AA,04,80,02,FF,E6,98
AA,AA,04,80,02,00,A6,D7
AA,AA,04,80,02,00,BC,C1
AA,AA,04,80,02,FF,F3,8B
AA,AA,04,80,02,FF,96,E8
AA,AA,04,80,02,00,3B,42
AA,AA,04,80,02,00,A0,DD
AA,AA,04,80,02,FF,F5,89
AA,AA,04,80,02,FF,8C,F2
AA,AA,04,80,02,00,46,37
AA,AA,04,80,02,00,A5,D8
AA,AA,04,80,02,FF,F4,8A
AA,AA,04,80,02,FF,9B,E3
AA,AA,04,80,02,00,47,36
AA,AA,04,80,02,00,BD,C0
AA,AA,04,80,02,00,35,48
AA,AA,04,80,02,FF,B2,CC
AA,AA,04,80,02,FF,B4,CA
AA,AA,04,80,02,00,70,0D
AA,AA,04,80,02,00,BB,C2
AA,AA,04,80,02,00,06,77
AA,AA,04,80,02,FF,B9,C5
AA,AA,04,80,02,FF,FD,81
AA,AA,04,80,02,00,A6,D7
AA,AA,04,80,02,00,BC,C1
AA,AA,04,80,02,FF,F5,89
AA,AA,04,80,02,FF,A4,DA
AA,AA,04,80,02,00,54,29
AA,AA,04,80,02,00,95,E8
AA,AA,04,80,02,FF,FA,84
AA,AA,04,80,02,FF,C8,B6
AA,AA,04,80,02,00,66,17
AA,AA,04,80,02,00,BA,C3
AA,AA,04,80,02,00,30,4D
AA,AA,04,80,02,FF,CE,B0
AA,AA,04,80,02,FF,E7,97
AA,AA,04,80,02,00,73,0A
AA,AA,04,80,02,00,B8,C5
AA,AA,04,80,02,00,12,6B
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,00,C0,BD
AA,AA,04,80,02,00,D1,AC
AA,AA,04,80,02,00,13,6A
AA,AA,04,80,02,FF,B7,C7
AA,AA,04,80,02,FF,EA,94
AA,AA,04,80,02,00,B6,C7
AA,AA,04,80,02,00,CB,B2
AA,AA,04,80,02,FF,FB,83
AA,AA,04,80,02,FF,A6,D8
AA,AA,04,80,02,00,3A,43
AA,AA,04,80,02,00,82,FB
AA,AA,04,80,02,00,02,7B
AA,AA,04,80,02,FF,BE,C0
AA,AA,04,80,02,FF,E9,95
AA,AA,04,80,02,00,73,0A
AA,AA,04,80,02,00,94,E9
AA,AA,04,80,02,FF,EC,92
AA,AA,04,80,02,FF,A4,DA
AA,AA,04,80,02,00,32,4B
AA,AA,04,80,02,00,7B,02
AA,AA,04,80,02,00,0B,72
AA,AA,04,80,02,FF,BB,C3
AA,AA,04,80,02,FF,EF,8F
AA,AA,04,80,02,00,B7,C6
AA,AA,04,80,02,00,D9,A4
AA,AA,04,80,02,00,03,7A
AA,AA,04,80,02,FF,83,FB
AA,AA,04,80,02,FF,C3,BB
AA,AA,04,80,02,00,B5,C8
AA,AA,04,80,02,00,F1,8C
AA,AA,04,80,02,FF,F2,8C
AA,AA,04,80,02,FF,6B,13
AA,AA,04,80,02,00,12,6B
AA,AA,04,80,02,00,A0,DD
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,FF,D6,A8
AA,AA,04,80,02,FF,F3,8B
AA,AA,04,80,02,00,B1,CC
AA,AA,04,80,02,00,FA,83
AA,AA,04,80,02,00,23,5A
AA,AA,04,80,02,FF,BF,BF
AA,AA,04,80,02,00,07,76
AA,AA,04,80,02,00,F0,8D
AA,AA,04,80,02,00,91,EC
AA,AA,04,80,02,FF,C7,B7
AA,AA,04,80,02,FF,E9,95
AA,AA,04,80,02,00,C5,B8
AA,AA,04,80,02,00,D1,AC
AA,AA,04,80,02,FF,F5,89
AA,AA,04,80,02,FF,9E,E0
AA,AA,04,80,02,00,46,37
AA,AA,04,80,02,00,90,ED
AA,AA,04,80,02,FF,DF,9F
AA,AA,04,80,02,FF,9A,E4
AA,AA,04,80,02,00,83,FA
AA,AA,04,80,02,00,B1,CC
AA,AA,04,80,02,FF,CC,B2
AA,AA,04,80,02,FF,88,F6
AA,AA,04,80,02,00,49,34
AA,AA,04,80,02,00,C6,B7
AA,AA,04,80,02,00,26,57
AA,AA,04,80,02,FF,AE,D0
AA,AA,04,80,02,FF,E7,97
AA,AA,04,80,02,00,86,F7
AA,AA,04,80,02,00,C7,B6
AA,AA,04,80,02,00,34,49
AA,AA,04,80,02,FF,CB,B3
AA,AA,04,80,02,FF,E5,99
AA,AA,04,80,02,00,B9,C4
AA,AA,04,80,02,00,EA,93
AA,AA,04,80,02,00,0C,71
AA,AA,04,80,02,FF,AA,D4
AA,AA,04,80,02,FF,D9,A5
AA,AA,04,80,02,00,7D,00
AA,AA,04,80,02,00,DA,A3
AA,AA,04,80,02,00,2A,53
AA,AA,04,80,02,FF,CB,B3
AA,AA,04,80,02,00,0A,73
AA,AA,04,80,02,00,84,F9
AA,AA,04,80,02,00,2C,51
AA,AA,04,80,02,FF,C8,B6
AA,AA,04,80,02,FF,B7,C7
AA,AA,04,80,02,00,5A,23
AA,AA,04,80,02,00,EB,92
AA,AA,04,80,02,00,43,3A
AA,AA,04,80,02,FF,D4,AA
AA,AA,04,80,02,00,04,79
AA,AA,04,80,02,00,87,F6
AA,AA,04,80,02,00,47,36
AA,AA,04,80,02,FF,EA,94
AA,AA,04,80,02,FF,CF,AF
AA,AA,04,80,02,00,43,3A
AA,AA,04,80,02,00,8D,F0
AA,AA,04,80,02,FF,EB,93
AA,AA,04,80,02,FF,A9,D5
AA,AA,04,80,02,00,67,16
AA,AA,04,80,02,00,CA,B3
AA,AA,04,80,02,00,36,47
AA,AA,04,80,02,FF,B5,C9
AA,AA,04,80,02,FF,B5,C9
AA,AA,04,80,02,00,72,0B
AA,AA,04,80,02,00,D7,A6
AA,AA,04,80,02,00,36,47
AA,AA,04,80,02,FF,E5,99
AA,AA,04,80,02,00,13,6A
AA,AA,04,80,02,00,A8,D5
AA,AA,04,80,02,00,5C,21
AA,AA,04,80,02,FF,C9,B5
AA,AA,04,80,02,FF,BE,C0
AA,AA,04,80,02,00,7B,02
AA,AA,04,80,02,00,C8,B5
AA,AA,04,80,02,00,09,74
AA,AA,04,80,02,FF,94,EA
AA,AA,04,80,02,FF,DB,A3
AA,AA,04,80,02,00,AD,D0
AA,AA,04,80,02,00,D8,A5
AA,AA,04,80,02,FF,DD,A1
AA,AA,04,80,02,FF,7C,02
AA,AA,04,80,02,00,50,2D
AA,AA,04,80,02,00,B0,CD
AA,AA,04,80,02,FF,FC,82
AA,AA,04,80,02,FF,B9,C5
AA,AA,04,80,02,00,68,15
AA,AA,04,80,02,00,B0,CD
AA,AA,04,80,02,FF,DE,A0
AA,AA,04,80,02,FF,8C,F2
AA,AA,04,80,02,00,48,35
AA,AA,04,80,02,00,92,EB
AA,AA,04,80,02,FF,EA,94
AA,AA,04,80,02,FF,9C,E2
AA,AA,04,80,02,00,30,4D
AA,AA,04,80,02,00,7C,01
AA,AA,04,80,02,FF,DA,A4
AA,AA,04,80,02,FF,7A,04
AA,AA,04,80,02,00,3A,43
AA,AA,04,80,02,00,A9,D4
AA,AA,04,80,02,00,21,5C
AA,AA,04,80,02,FF,C8,B6
AA,AA,04,80,02,FF,CF,AF
AA,AA,04,80,02,00,80,FD
AA,AA,04,80,02,01,06,76
AA,AA,04,80,02,00,38,45
AA,AA,04,80,02,FF,98,E6
AA,AA,04,80,02,FF,C2,BC
AA,AA,04,80,02,00,80,FD
AA,AA,04,80,02,00,C2,BB
AA,AA,04,80,02,FF,FB,83
AA,AA,04,80,02,FF,96,E8
AA,AA,04,80,02,00,46,37
AA,AA,04,80,02,00,8C,F1
AA,AA,04,80,02,FF,DD,A1
AA,AA,04,80,02,FF,A7,D7
AA,AA,04,80,02,00,59,24
AA,AA,04,80,02,00,BB,C2
AA,AA,04,80,02,FF,FA,84
AA,AA,04,80,02,FF,7B,03
